Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size,Predicted_Heating_Oil
10612,6,46,1,65.7,8,258.7626666019858
10613,4,77,10,55.8,1,196.6630317771431
10614,6,63,5,48.5,6,204.32020430921975
10615,3,53,10,20.2,8,175.79842920888683
10616,2,83,5,15.3,3,131.14874106601047
10617,1,80,9,21.3,6,156.93021184282242
10618,7,67,8,38.2,5,173.43852086134012
10619,4,71,7,52.1,2,198.94726408235354
10620,6,86,2,15.6,8,130.18233509871732
10621,5,67,4,40.5,4,183.86843753278868
10622,0,58,3,40.7,2,205.5659714999592
10623,3,73,10,63.6,3,224.931853714608
10624,6,43,5,36.5,8,204.92481616264675
10625,7,59,7,27.0,1,146.93221977901385
10626,0,52,9,50.5,3,230.16244846386041
10627,5,46,8,19.6,2,154.6403982832948
10628,3,81,5,66.6,7,238.07003326825932
10629,2,49,5,22.9,2,171.12431850882479
10630,1,80,6,22.2,7,162.79649833862427
10631,6,76,2,48.3,3,184.57112789968522
10632,5,63,2,54.9,4,215.06874405175637
10633,0,48,6,40.0,5,221.07924202964693
10634,8,38,6,33.2,1,172.81656578900987
10635,1,39,8,39.8,4,220.57564594546315
10636,0,89,6,45.6,5,196.90249195977765
10637,2,81,4,35.8,5,178.06476035138863
10638,3,69,1,34.4,6,185.8384007885125
10639,8,45,2,69.8,6,252.8708923583112
10640,4,58,6,47.8,7,217.87170674030406
10641,2,90,5,43.3,5,184.22193315842702
10642,7,78,5,58.8,8,213.3582226128321
10643,6,57,5,38.0,5,186.4927560842302
10644,8,63,1,72.9,6,243.81077183114078
10645,4,70,9,20.0,6,151.17931912485886
10646,5,75,4,68.4,6,235.9063713928694
10647,8,73,4,34.7,2,149.8247542407703
10648,6,67,10,52.6,2,194.391023996814
10649,8,87,1,15.9,8,122.39857808966997
10650,8,84,4,20.6,5,123.35316693299707
10651,0,50,3,44.7,4,226.14171180674686
10652,0,77,4,18.3,4,153.20756814984185
10653,0,85,4,63.4,2,225.10604630539675
10654,0,90,7,47.5,3,193.02122320225956
10655,5,68,6,37.8,3,174.11107744829448
10656,2,77,4,56.4,5,220.25017643631898
10657,8,42,4,50.3,5,214.86033796176955
10658,8,90,3,44.9,6,167.51727202497653
10659,8,61,6,72.5,2,230.4878758586168
10660,2,64,4,32.9,6,190.13399863580997
10661,8,55,7,44.2,7,197.59075396658423
10662,8,48,5,32.4,8,185.12054534363995
10663,0,65,10,20.5,5,168.57183500895553
10664,1,78,9,25.9,7,170.42104438479421
10665,5,81,6,49.9,6,195.29034572077506
10666,4,61,2,58.1,4,226.7133127107703
10667,4,78,6,51.0,3,194.42646273227686
10668,2,65,9,32.9,2,175.02369767959084
10669,8,50,9,66.1,2,226.71250764375708
10670,3,81,3,34.8,6,175.73683916467758
10671,0,80,8,71.1,5,251.85921522383228
10672,7,86,2,27.6,1,126.9251173200013
10673,0,53,6,64.8,4,260.41917834120875
10674,2,44,5,19.4,5,178.16733066101344
10675,6,62,7,43.7,4,189.1681537520344
10676,5,90,7,41.8,8,178.3335492469522
10677,7,89,10,34.8,2,138.3106358514595
10678,7,68,2,35.7,2,160.55851365833757
10679,1,52,6,49.2,2,221.69454953614735
10680,0,41,7,31.0,3,203.44443106545094
10681,6,66,5,19.1,1,130.74081356211434
10682,6,64,2,20.4,7,154.72139726593014
10683,0,45,4,43.2,7,236.60555490671163
10684,2,56,3,44.1,8,224.61605279835618
10685,2,76,1,67.5,7,249.30733347872936
10686,7,85,10,48.4,2,167.31235480326566
10687,2,46,9,33.8,4,199.07706026219836
10688,7,46,3,42.8,1,189.08342236474616
10689,0,88,6,40.5,1,175.61046366159027
10690,4,90,7,51.0,8,199.58459033063298
10691,8,45,9,52.4,7,220.81183116063744
10692,3,53,4,53.9,7,238.21073121200473
10693,7,45,4,45.3,5,206.8265486126676
10694,2,49,9,51.5,5,233.00564178684647
10695,8,69,2,22.4,3,133.87209385987202
10696,0,77,1,45.4,6,211.551970366102
10697,0,69,3,27.2,3,173.95757390206685
10698,5,79,4,67.8,2,218.85497845666288
10699,6,40,9,70.5,1,248.1829718270176
10700,8,89,6,51.7,1,164.46628913155726
10701,3,88,7,52.9,5,199.38049588405775
10702,0,40,7,23.7,3,190.5426380427698
10703,3,48,8,66.2,8,267.3606310592493
10704,2,58,1,19.1,2,157.72893568083106
10705,7,46,10,30.5,8,185.43015064008074
10706,6,44,7,70.7,8,267.7977945592435
10707,6,84,10,33.5,1,140.88730900828807
10708,2,75,4,30.7,5,173.54101350843118
10709,6,68,7,47.5,1,181.8432374894027
10710,5,67,3,53.4,7,217.9103098349573
10711,6,80,5,22.0,5,136.87943806567682
10712,7,46,4,20.9,5,160.02502747534348
10713,4,62,7,19.3,7,160.46160708630273
10714,1,57,8,21.9,6,177.8853358301905
10715,5,56,7,71.4,8,262.8770241303503
10716,1,47,2,50.6,6,242.48332906475395
10717,8,44,8,41.3,6,197.96569290518337
10718,4,90,1,64.5,2,208.28540549576806
10719,3,50,5,15.9,2,153.1698053936918
10720,4,46,6,48.0,4,219.01115801416475
10721,5,42,8,25.3,1,165.62995259123875
10722,4,81,9,42.9,8,191.2595673556915
10723,7,41,2,71.8,6,263.949238055372
10724,8,44,10,53.9,4,214.73762694847267
10725,8,79,1,47.7,6,182.7987469220913
10726,8,67,2,55.8,6,207.87126465108454
10727,7,43,4,17.3,4,152.65217874741697
10728,4,74,4,49.5,7,208.21462585192202
10729,5,73,8,48.9,7,202.6238594440475
10730,0,80,8,58.1,6,230.50862699879514
10731,0,79,5,41.3,8,207.0193340391819
10732,2,60,8,30.2,2,174.51909552781558
10733,4,48,3,33.0,5,193.23777876100206
10734,3,53,7,44.4,8,222.41417256846577
10735,6,81,2,49.5,1,176.3297502830921
10736,8,68,4,46.9,4,183.3034949407726
10737,3,54,3,49.3,5,222.77933729710435
10738,3,83,5,56.7,7,217.73067934768696
10739,6,42,4,51.8,3,219.2663670062015
10740,2,46,6,25.9,3,182.10271460340002
10741,2,84,8,15.2,8,144.74276753100662
10742,7,80,9,70.1,8,231.5628785058269
10743,3,56,4,62.7,8,255.3771835245378
10744,1,75,4,16.4,2,141.13223772147182
10745,4,77,9,23.4,3,142.2541290384717
10746,0,79,3,18.8,8,165.3350440060872
10747,6,46,3,35.0,8,200.25085842333667
10748,8,73,10,53.6,2,183.34509853007785
10749,7,38,6,67.0,7,259.1994097879736
10750,1,54,8,16.1,4,163.23561869537437
10751,3,61,1,64.4,4,242.84847607241616
10752,3,66,5,52.0,1,204.47587892823645
10753,6,61,2,46.4,8,209.36359503103
10754,1,51,6,65.0,6,264.8326399986927
10755,8,84,9,40.7,2,150.07925104023352
10756,8,51,1,67.1,1,227.38306980365093
10757,7,42,7,39.7,5,197.78253102669234
10758,0,51,6,59.9,1,243.48416754230965
10759,5,73,1,61.8,4,219.94084529746883
10760,5,84,7,56.3,4,198.1904714308258
10761,4,83,2,21.1,6,144.66266446766534
10762,0,61,9,37.0,4,200.2478902696934
10763,3,87,9,24.2,1,132.94869507081862
10764,0,59,2,33.3,2,191.1279402047675
10765,5,68,1,34.8,5,176.45746131549652
10766,7,89,10,72.5,3,212.4476825763361
10767,1,88,6,23.3,6,154.95944382244912
10768,3,79,7,46.7,6,198.4592050479622
10769,7,63,1,50.2,2,192.4481387479532
10770,0,60,5,66.2,1,248.0731573070455
10771,5,52,10,28.8,8,184.99466997115266
10772,8,52,2,51.3,1,196.4327226253343
10773,6,42,7,37.3,4,194.05288183900242
10774,1,42,1,41.4,5,226.60330169574132
10775,7,90,4,61.5,3,192.95916249254887
10776,4,74,2,37.6,3,173.96053710307012
10777,1,50,7,32.7,6,204.50027469602293
10778,6,90,7,38.9,6,162.68099411012486
10779,0,82,2,64.0,1,226.33529518072064
10780,8,54,5,66.9,5,235.61555793628148
10781,1,54,7,71.0,6,273.24625305980896
10782,2,56,10,35.3,4,193.08700153898195
10783,2,60,3,33.4,1,179.14220607491865
10784,2,57,6,46.1,6,220.23124324793537
10785,5,53,6,22.1,3,157.24572369194138
10786,2,53,1,30.6,3,186.7558859310418
10787,6,68,4,32.0,3,159.95542572407848
10788,1,58,10,70.6,2,255.533718199485
10789,0,64,1,34.5,3,192.6327644592998
10790,4,72,10,39.2,3,175.90027570086303
10791,8,57,5,53.5,3,201.570594274326
10792,6,41,6,16.1,6,161.5848142151924
10793,5,79,10,59.9,3,205.03401731563133
10794,8,69,8,69.3,3,220.12722668167638
10795,8,77,6,68.0,3,211.59534749399947
10796,0,71,4,39.3,8,210.373860706307
10797,3,54,5,41.5,8,216.79731480625614
10798,4,51,5,21.7,5,168.7228863885663
10799,8,77,6,56.6,6,199.52501722949188
10800,8,54,2,61.2,7,232.1849221573311
10801,2,79,6,40.8,7,194.7504884283565
10802,0,86,10,41.6,6,193.65937193616486
10803,4,69,1,70.9,7,253.79148886756454
10804,5,70,9,49.5,1,187.1481856519117
10805,6,57,4,59.9,4,224.95141318307037
10806,1,50,1,45.2,8,236.38507044825934
10807,1,73,5,45.0,6,208.87864012476183
10808,8,59,9,42.8,5,184.6076149361745
10809,3,90,6,32.5,7,165.8783773984454
10810,8,49,6,52.0,6,214.5751964798787
10811,4,46,1,58.7,2,234.62623761027888
10812,7,42,5,53.8,3,218.76330167383148
10813,7,85,1,56.7,6,198.59159273364978
10814,7,86,5,44.5,5,170.2501929308254
10815,8,73,2,66.1,7,225.3220358151277
10816,1,70,9,63.5,5,241.7448479846613
10817,1,90,10,17.6,7,144.27997027147865
10818,4,57,2,50.8,4,216.3522787936771
10819,1,60,6,62.9,2,240.7215705960749
10820,2,68,5,46.8,3,203.1791736930091
10821,8,87,4,54.1,5,183.90581553593205
10822,2,88,9,46.8,5,191.1238624819626
10823,6,45,9,51.3,2,210.92079620332862
10824,8,73,10,39.1,5,165.436273820901
10825,7,66,3,46.5,5,191.64723690091836
10826,6,84,6,39.0,4,162.02994904050354
10827,3,49,3,72.6,1,258.36313046075713
10828,5,46,9,30.7,6,187.73371845004903
10829,6,85,9,71.1,3,217.46845789899595
10830,1,88,6,67.1,5,234.31829943323274
10831,3,56,7,24.4,2,163.40518294936223
10832,7,41,10,58.7,4,230.24253179692047
10833,0,82,3,29.9,5,174.29959957358724
10834,8,66,3,15.7,1,117.18139028910907
10835,1,68,10,25.3,7,177.41427055889355
10836,3,38,8,29.5,2,187.9090629753353
10837,2,42,1,58.6,1,242.53994971106937
10838,8,80,3,63.5,7,214.15085644809793
10839,0,75,2,20.2,6,165.43856042889223
10840,6,71,6,36.4,8,180.6767863183314
10841,7,66,5,51.2,6,202.94068924626217
10842,7,53,5,58.7,7,231.209455892446
10843,2,41,7,32.0,5,203.74686528284906
10844,1,90,1,17.6,4,137.9931650172327
10845,6,45,1,47.1,5,215.17835742639525
10846,7,54,8,29.6,5,168.25136336485912
10847,1,74,6,24.5,1,153.4092783318088
10848,1,80,7,29.0,2,159.59047506671823
10849,4,85,3,39.8,1,162.17508691834513
10850,0,39,3,45.1,8,248.7448655950455
10851,5,82,3,30.7,7,162.45366788960052
10852,3,60,7,44.6,7,213.72899097989446
10853,6,41,3,25.5,5,177.19303432825814
10854,5,89,4,57.9,7,207.40737060358518
10855,8,64,8,59.6,8,221.76009141748483
10856,3,84,8,31.4,1,149.3957680321651
10857,5,87,5,68.6,4,219.5072308968177
10858,4,77,2,62.6,1,212.2375691428245
10859,2,54,1,34.1,1,186.2339733227829
10860,4,74,8,53.7,7,214.74108548504472
10861,3,61,7,22.3,5,164.61573750954926
10862,4,40,9,56.7,5,242.5737301279246
10863,2,65,6,63.2,7,248.79519508043103
10864,4,87,10,37.0,7,171.58671544842952
10865,2,62,5,63.6,5,246.16840649664138
10866,1,78,7,47.7,3,199.63704040541165
10867,7,82,8,33.3,4,148.37271660373426
10868,2,85,5,24.6,3,146.97038499629303
10869,3,73,1,35.8,5,181.95404067120757
10870,0,69,6,58.9,4,235.75648981348743
10871,7,77,8,60.2,4,203.27037981033905
10872,3,44,4,40.8,4,211.76039882734148
10873,2,55,7,32.8,6,196.53011843703675
10874,0,74,9,30.2,8,188.96459701921782
10875,0,90,8,61.1,5,224.55616515788554
10876,2,59,8,29.5,8,192.84816993524083
10877,0,84,4,56.8,2,213.52262299602802
10878,1,46,4,53.7,4,242.21002241495162
10879,3,82,9,30.9,5,162.33565806775314
10880,1,75,7,64.2,2,230.12023630259887
10881,0,79,8,72.1,4,251.4560994939478
10882,4,41,4,38.4,8,218.3908198673431
10883,2,45,10,19.3,6,178.535794856717
10884,7,90,8,38.0,8,162.98295286699027
10885,2,73,8,24.3,4,158.6640075786405
10886,4,42,6,41.0,3,206.08171895201198
10887,4,89,4,32.7,4,154.46969499504672
10888,5,60,1,37.0,2,177.97600439137065
10889,8,65,6,34.1,3,157.9116220859355
10890,6,46,8,58.5,3,227.1136110937037
10891,5,39,2,58.3,7,251.19858914198636
10892,8,63,2,55.1,2,197.40689079930604
10893,3,47,1,55.6,8,250.6652441627681
10894,7,64,9,47.3,5,192.77214657830154
10895,6,83,9,19.9,2,119.59954896396226
10896,8,56,7,60.3,3,214.53265472499052
10897,3,50,2,37.0,5,203.34731651803898
10898,4,41,8,24.2,4,177.7293069474798
10899,6,66,2,56.4,3,208.29574588664116
10900,2,68,4,33.1,5,183.9895761528266
10901,1,85,5,72.9,3,241.8617914949961
10902,1,81,1,38.8,3,182.40979005783635
10903,5,46,5,25.8,4,173.62204763065554
10904,8,48,4,67.9,2,233.52613890443985
10905,6,55,1,56.1,4,220.52620741387784
10906,5,48,5,54.8,1,217.14611985472155
10907,3,44,7,48.3,4,224.84796962776784
10908,7,58,6,33.5,7,179.16760804219766
10909,8,61,2,69.5,6,238.75516153708924
10910,1,53,4,18.7,8,182.8967817822088
10911,3,81,10,52.0,7,208.84290951073194
10912,0,46,9,58.8,1,244.60922323135378
10913,6,64,1,69.5,2,231.87445170756482
10914,2,69,1,19.4,1,145.84441381528234
10915,6,54,7,40.5,2,183.64983691883478
10916,8,89,5,62.4,3,191.23129302683625
10917,4,73,4,64.2,3,224.2136265874288
10918,3,81,8,25.4,2,143.7696360458401
10919,5,56,2,29.0,1,162.8172403627979
10920,1,40,3,71.2,4,280.59672312062594
10921,5,49,4,15.0,2,144.81982542269134
10922,4,89,9,54.6,1,184.5858726508008
10923,3,73,5,15.4,3,135.88238033496404
10924,7,77,10,47.2,4,178.09449152544678
10925,4,42,9,21.2,8,183.41997461564983
10926,4,41,5,15.5,3,159.24825304489588
10927,7,71,2,36.0,4,164.8496116171276
10928,2,82,4,34.1,3,167.7492441585232
10929,7,49,2,34.7,1,171.63318195251674
10930,1,89,2,39.4,1,170.15168249112807
10931,5,43,6,36.9,7,206.12270616651858
10932,7,69,3,30.0,4,154.89719953077278
10933,1,42,10,32.8,5,207.2927311198543
10934,6,83,6,49.8,6,189.48427150643042
10935,2,54,3,60.7,4,245.04040531471642
10936,3,58,10,47.4,2,203.9913865694097
10937,3,66,10,15.8,8,156.5015777438515
10938,4,68,10,52.4,5,210.41548200373472
10939,0,66,1,21.9,6,176.6085324253885
10940,1,78,2,66.6,7,249.49640391920337
10941,8,87,4,40.9,8,168.44539172290678
10942,7,58,9,32.3,5,169.60288521849702
10943,7,72,2,56.3,8,214.7690965472418
10944,1,38,1,40.8,3,222.59410784739435
10945,6,69,9,62.7,7,227.732419514966
10946,7,82,2,17.0,1,110.34891189729242
10947,2,80,4,54.1,1,200.8439481839307
10948,2,85,4,27.8,7,165.87684057904016
10949,1,50,1,26.5,8,201.1657652497704
10950,7,43,9,45.9,7,214.1875623637507
10951,4,65,10,41.5,2,183.02707907830606
10952,3,38,9,26.5,6,194.44665034536797
10953,6,44,1,35.3,8,203.2015927418575
10954,2,86,6,34.7,4,167.93313794701507
10955,2,51,1,34.0,8,210.52033905325183
10956,6,85,2,58.0,3,195.21768803882208
10957,7,61,9,63.5,4,222.69032688406915
10958,4,90,3,54.3,4,194.64983753708378
10959,4,38,2,32.2,1,188.01252425161422
10960,0,41,4,63.6,3,265.8806109847789
10961,0,68,1,66.1,1,242.4932198084229
10962,4,62,3,28.2,8,181.74091568164877
10963,5,80,2,19.5,1,124.59900712314004
10964,1,52,10,43.7,7,225.61927539576524
10965,0,48,3,23.8,6,194.73963981453113
10966,6,51,1,36.0,7,195.4581038056522
10967,8,74,2,41.1,2,161.7233798125685
10968,3,45,10,28.2,7,194.50744852516507
10969,5,58,8,40.8,6,196.93881326717866
10970,2,80,9,53.9,1,198.7375728145445
10971,2,84,1,54.1,8,220.42803351689815
10972,3,48,1,41.4,2,204.2737287148356
10973,1,52,4,27.3,1,178.00686994941267
10974,8,79,4,63.6,1,196.0396505998708
10975,4,64,6,30.5,7,180.2076227572641
10976,7,41,8,44.3,2,197.54682125919683
10977,6,75,1,40.4,3,170.88524335585282
10978,6,64,2,44.9,3,188.33065428594813
10979,4,52,3,23.7,6,175.4680373560228
10980,3,86,4,65.6,4,222.89772690646447
10981,1,85,9,66.0,5,233.7495157185516
10982,2,39,8,53.1,8,254.23445716416967
10983,4,62,5,62.1,7,241.76237745220942
10984,2,61,2,32.3,8,198.50344735489296
10985,2,77,8,25.2,1,147.57111333601122
10986,7,87,8,32.4,5,145.57649205664137
10987,8,59,10,31.9,6,166.86619618938664
10988,4,61,10,21.4,4,154.82555473360125
10989,2,76,9,47.2,4,198.90683228972804
10990,2,38,6,33.8,5,210.0236575986426
10991,4,79,8,47.7,2,183.53907146494348
10992,7,79,4,64.7,2,205.16869145170136
10993,6,56,1,71.5,3,245.55000066840924
10994,6,77,7,71.7,7,238.599408966029
10995,2,78,7,50.9,3,201.73997710040797
10996,2,50,1,21.5,3,172.1578387635683
10997,1,53,4,69.8,2,260.33724643514034
10998,0,52,8,60.4,6,258.554164851833
10999,4,88,4,34.6,3,155.76162603942103
11000,3,47,2,54.6,4,235.90223625043143
11001,4,43,4,72.7,7,278.16367567944724
11002,3,90,8,43.7,4,176.8801512786307
11003,4,47,4,71.9,3,260.7356056822943
11004,2,54,4,56.7,1,227.76066222466287
11005,8,65,1,68.4,3,224.24143634668383
11006,3,44,6,28.6,2,181.8243773132765
11007,8,89,6,19.6,6,119.67672453205503
11008,4,49,1,64.2,1,239.3106769442379
11009,1,62,1,68.0,5,259.76295676436024
11010,3,45,10,59.1,1,233.9035300225097
11011,5,61,5,22.0,1,144.3611257352966
11012,6,84,1,72.9,1,218.20614696992155
11013,3,55,8,35.1,2,184.05838575016963
11014,3,85,5,43.1,8,193.55622053608528
11015,3,77,2,17.5,5,143.7544711254729
11016,6,83,5,35.3,3,153.12086204006647
11017,8,70,4,70.3,4,225.68087166777673
11018,4,61,2,30.7,3,171.97513462463357
11019,6,49,5,41.8,2,191.02471564767558
11020,2,88,4,29.9,4,157.89092840395196
11021,5,86,1,67.3,8,231.8231912951972
11022,5,78,2,28.6,7,162.23217721880184
11023,4,59,7,47.2,2,199.8817125115184
11024,2,50,10,20.4,3,166.97265797317147
11025,8,45,1,64.4,3,233.64628916500874
11026,8,87,9,33.8,6,147.07681627791126
11027,5,90,9,70.9,3,216.78107860888244
11028,7,81,9,44.0,3,165.89249866806247
11029,7,88,8,15.6,6,116.22211997175982
11030,6,38,5,28.6,8,194.280670764577
11031,7,74,2,31.5,7,163.23388084968303
11032,4,42,5,48.7,6,230.32998766957405
11033,6,74,6,54.9,6,206.71181387732764
11034,2,81,4,72.4,8,256.3969247140184
11035,6,88,4,35.5,1,143.34203878042925
11036,4,67,6,58.6,6,227.45656997816695
11037,2,42,5,41.0,2,211.14203043751303
11038,6,38,1,68.5,3,255.14439938774083
11039,8,83,10,15.6,3,106.4406806681135
11040,7,50,4,25.6,1,152.95557665421674
11041,2,47,8,21.7,5,178.9205387712453
11042,5,79,10,43.1,8,189.0602478785291
11043,0,52,2,50.3,8,247.87445271712556
11044,1,60,3,72.8,8,279.2054285168609
11045,7,85,1,19.1,1,112.10920159332969
11046,7,73,10,23.2,2,130.01408154637036
11047,6,61,2,66.5,4,234.68595671022706
11048,8,72,3,51.3,6,194.8154926087892
11049,4,62,5,19.0,6,157.45505008177986
11050,5,43,8,66.5,8,264.31245259968983
11051,2,54,1,65.3,3,251.26243630338047
11052,8,47,1,55.5,8,230.85742423156424
11053,6,51,8,66.3,2,234.43599722482108
11054,0,44,6,32.1,8,218.98843913915204
11055,2,56,5,17.7,6,167.93595995709637
11056,4,54,8,40.6,8,210.14055276678732
11057,5,64,4,15.6,6,145.7797440235075
11058,0,88,2,27.2,6,167.612301437802
11059,5,62,9,35.7,2,171.06624679799006
11060,6,68,9,27.7,4,153.26059134177018
11061,2,42,3,47.8,8,243.44145425194176
11062,5,51,10,72.9,3,253.23177792930187
11063,8,41,2,24.1,6,170.18786273950815
11064,1,69,6,62.4,1,229.0241798904659
11065,2,84,5,53.3,7,214.40414588988156
11066,8,43,8,62.5,1,223.07327738496915
11067,6,87,9,61.0,5,203.0192683904355
11068,3,45,4,47.5,6,229.7990021401418
11069,3,82,6,35.7,7,178.6805679884891
11070,8,63,5,24.5,3,141.87090222592133
11071,8,77,5,71.7,4,222.0432335196751
11072,0,43,6,32.7,1,199.0314448684997
11073,7,68,9,39.8,8,184.65934019479823
11074,6,53,7,44.2,5,200.86554445764347
11075,0,54,10,20.4,2,168.29935098953396
11076,0,51,2,15.7,1,161.62229571990585
11077,3,57,1,23.7,7,178.98263518671075
11078,5,57,1,17.3,3,146.54749373021681
11079,8,45,6,22.9,4,156.88952144666897
11080,6,71,7,23.8,7,153.46677108054075
11081,3,67,10,44.6,3,194.22905113587535
11082,8,40,2,49.6,8,225.32794918499587
11083,5,53,1,52.6,8,232.08577747710387
11084,5,80,7,58.1,6,211.2350852597524
11085,6,44,1,64.7,7,255.43969996449994
11086,3,62,10,49.3,3,207.31556057742912
11087,4,54,8,50.0,6,221.57753315831005
11088,0,90,4,26.8,4,158.20638711584965
11089,4,59,3,50.7,5,217.2575819342698
11090,4,75,10,53.7,2,197.5351827774103
11091,7,76,3,15.6,1,112.44775102015552
11092,1,74,2,28.3,2,165.0833218730215
11093,6,39,2,72.8,4,265.1835175710171
11094,6,61,5,25.5,1,147.02907802171256
11095,6,75,2,62.9,5,219.18231452359385
11096,5,85,8,43.0,6,178.2154289872976
11097,3,90,9,27.7,1,136.99978453179278
11098,3,83,2,49.2,8,207.7765292837398
11099,0,60,7,61.3,3,244.41953146344102
11100,8,52,5,33.3,5,174.02765110101063
11101,3,52,4,37.8,5,202.46830603472338
11102,6,70,5,20.7,3,136.6333927151933
11103,8,45,4,35.4,7,190.52397928863275
11104,5,41,3,52.9,8,242.12195016749934
11105,6,62,10,51.2,7,211.65598676189828
11106,4,75,7,59.3,4,215.38680094193188
11107,8,68,4,46.4,5,185.49522302488577
11108,2,73,5,43.0,2,188.65429028923495
11109,4,86,7,72.2,6,236.63319612544421
11110,1,60,10,40.1,2,196.39662700143288
11111,2,77,4,71.5,5,248.68929453777258
11112,0,75,6,51.3,5,219.4946640228273
11113,1,73,7,24.5,7,172.71078279085853
11114,0,71,4,56.8,6,237.06626206615914
11115,3,70,1,41.0,7,200.5552448343604
11116,6,89,7,61.2,1,189.86030242511586
11117,5,46,4,62.1,7,251.73513606355363
11118,6,46,7,22.1,4,162.037746399625
11119,5,87,7,20.5,5,131.35793915231045
11120,0,51,5,71.2,4,274.51262335690706
11121,5,75,4,46.1,7,197.04029983382435
11122,4,73,5,69.6,1,227.77112609833543
11123,1,44,4,54.1,8,257.1908988864864
11124,2,80,10,16.6,5,140.67504423226865
11125,4,41,4,68.3,6,268.4371990058724
11126,2,60,10,35.5,3,186.94257905599858
11127,5,48,5,43.0,4,204.32243546832115
11128,0,70,4,20.3,6,169.1696181453028
11129,5,69,7,66.8,6,236.9366541314102
11130,4,76,5,55.4,2,201.61971640203188
11131,7,75,1,72.7,3,227.7946924185512
11132,4,45,4,21.3,4,170.26356940305817
11133,8,87,5,20.6,5,120.46646816572117
11134,3,41,7,20.1,5,177.41068387639177
11135,4,54,2,36.0,8,203.55261833514774
11136,4,67,10,68.0,8,250.04347466885451
11137,7,62,9,42.3,3,178.78221798540835
11138,5,38,10,62.9,7,257.9415639521127
11139,6,77,2,53.3,6,202.54139693092026
11140,5,40,4,65.1,7,262.4668101889256
11141,4,50,4,18.3,2,154.11197350659052
11142,4,60,1,17.3,2,144.79721016829583
11143,3,39,1,65.3,4,263.17575628765326
11144,8,68,4,31.0,1,143.95740638609584
11145,7,80,9,19.0,6,129.05504796106194
11146,0,77,2,29.5,2,168.7265214132581
11147,8,83,3,41.2,5,163.34376357402743
11148,3,62,2,53.9,7,231.28033321861676
11149,7,54,3,20.9,7,159.86245099508858
11150,7,65,4,56.3,8,220.0056551369044
11151,0,50,8,37.6,7,220.4402400441472
11152,0,66,9,48.3,2,211.02870423089368
11153,0,57,4,61.6,2,245.4297044090333
11154,6,77,4,28.8,6,155.70657764160967
11155,0,65,2,51.4,4,226.40253748219965
11156,4,48,2,36.9,6,204.0623418476241
11157,6,56,10,39.4,3,181.97987543131956
11158,8,49,4,46.4,2,192.18643515083858
11159,7,82,6,57.3,2,187.99900176772047
11160,1,75,4,53.4,1,207.68407326007767
11161,5,54,5,24.9,3,162.01822250501635
11162,8,73,3,24.9,1,128.5800971796052
11163,4,73,8,22.5,7,156.82638367926813
11164,7,59,1,32.9,7,178.9203554659356
11165,0,53,7,15.6,7,176.81094389614262
